"CountryCode","SeriesCode","DESCRIPTION",
"MAR","NY.GDP.PCAP.PP.KD","Data cover Western Sahara.",
"MAR","NY.GNP.PCAP.CD","Data cover Western Sahara.",
"MAR","NY.GDP.PCAP.CN","Data cover Western Sahara.",
"MAR","NY.GDP.PCAP.KN","Data cover Western Sahara.",
"MAR","NY.GNP.PCAP.KD.ZG","Data cover Western Sahara.",
"MAR","NY.GNP.PCAP.KN","Data cover Western Sahara.",
"MAR","NY.GDP.PCAP.KD","Data cover Western Sahara.",
"MAR","NY.GNP.PCAP.CN","Data cover Western Sahara.",
"MAR","NY.GNP.PCAP.PP.CD","Data cover Western Sahara.",
"MAR","NY.GDP.PCAP.CD","Data cover Western Sahara.",
"MAR","NY.GDP.PCAP.PP.CD","Data cover Western Sahara.",
"MAR","NY.GDP.PCAP.KD.ZG","Data cover Western Sahara.",
"MAR","NY.GNP.PCAP.KD","Data cover Western Sahara.",
"MAR","NE.CON.PRVT.PC.KD","Data cover Western Sahara.",
"MAR","NE.CON.PRVT.PC.KD.ZG","Data cover Western Sahara.",
"MAR","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MAR","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MAR","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MAR","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MAR","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MAR","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MAR","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MAR","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MAR","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MAR","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MAR","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. ",
"MCO","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"MCO","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MCO","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists in hotels and similar establishments.",
"MCO","SP.DYN.CDRT.IN","Data source: Eurostat",
"MCO","SP.DYN.CBRT.IN","Data source: Eurostat",
"MCO","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MDA","SP.POP.GROW","Data source: National Bureau of Statistics. Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",
"MDA","NY.GNP.PCAP.PP.KD","Excludes Transnistria.",
"MDA","NY.GNP.MKTP.PP.KD","Excludes Transnistria.",
"MDA","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDA","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDA","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDA","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDA","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDA","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDA","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists in all types of accommodation establishments. 1995-2003: Visitors who have benefited from tourism services provided by the tourism agencies and tour operators (titulars of tourism licences). From 2004: non-resident tourists staying in all types of accommodation establishments; Excluding the left side of the river Nistru and the municipality of Bender.",
"MDA","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists). Visitors who have benefited from tourism services provided by the tourism agencies and tour operators (titulars of tourism licences).",
"MDA","SP.ADO.TFRT","Including Transnistria.",
"MDA","SP.POP.BRTH.MF","Including Transnistria.",
"MDA","SP.DYN.TO65.MA.ZS","Including Transnistria.",
"MDA","SP.DYN.TO65.FE.ZS","Including Transnistria.",
"MDA","IS.RRS.PASG.KM","Source: OECD",
"MDA","IS.RRS.GOOD.MT.K6","Source: OECD",
"MDA","IT.NET.BBND","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.MLT.MAIN.P2","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.CEL.SETS","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.NET.BBND.P2","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.MLT.MAIN","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.NET.USER.ZS","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.CEL.SETS.P2","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"MDA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MDA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MDA","DT.DOD.DECT.CD","Long-term public and publicly guaranteed for 2022 are based on reports provided by the country. Long-term private nonguaranteed debt and short-term debt data for 2022 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds). DSSI eligible, but not participating in 2020 and 2021.",
"MDA","SP.POP.0014.TO.ZS","Including Transnistria.",
"MDA","SP.POP.0014.FE.ZS","Including Transnistria.",
"MDA","SP.POP.DPND","Including Transnistria.",
"MDA","SP.POP.1564.TO.ZS","Including Transnistria.",
"MDA","SP.POP.DPND.YG","Including Transnistria.",
"MDA","SP.POP.65UP.TO.ZS","Including Transnistria.",
"MDA","SP.POP.1564.MA.ZS","Including Transnistria.",
"MDA","SP.POP.65UP.MA.ZS","Including Transnistria.",
"MDA","SP.POP.1564.FE.ZS","Including Transnistria.",
"MDA","SP.POP.0014.MA.ZS","Including Transnistria.",
"MDA","SP.POP.DPND.OL","Including Transnistria.",
"MDA","SP.POP.65UP.FE.ZS","Including Transnistria.",
"MDA","SP.POP.TOTL","Data source: National Bureau of Statistics. Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",
"MDA","NY.GDP.PCAP.CN","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.PP.CD","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.CD","Excludes Transnistria.",
"MDA","NE.CON.PRVT.PC.KD","Excludes Transnistria.",
"MDA","NE.CON.PRVT.PC.KD.ZG","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.KN","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.KD.ZG","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.KD","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.PP.KD","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.CN","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.KD","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.CD","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.PP.CD","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.KD.ZG","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.KN","Excludes Transnistria.",
"MDA","EN.POP.DNST","Excludes Transnistria.",
"MDA","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"MDA","SP.POP.1564.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.0014.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.1564.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.0014.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.65UP.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.65UP.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.1564.TO","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.65UP.TO","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.0014.TO","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MDA","SP.DYN.TFRT.IN","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.CBRT.IN","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.LE00.FE.IN","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SM.POP.NETM","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.LE00.MA.IN","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.CDRT.IN","Data source and note: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects. Including Transnistria.",
"MDG","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MDG","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. ",
"MDG","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MDG","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MDG","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MDG","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2022 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2022 are World Bank staff estimates based on the market data. Short-term debt for 2022 is based on data from the BIS. Data include the effects of HIPC and MDRI debt relief. DSSI eligible and participating in 2020 and 2021.",
"MDG","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MDG","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"MDG","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MDG","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MDG","IT.NET.USER.ZS","Until 1999: Telecom Malagasy. Office Malagasy d'Etudes et de Regulation des Télécommunications.",
"MDG","IT.MLT.MAIN.P2","Until 1999: Telecom Malagasy. Office Malagasy d'Etudes et de Regulation des Télécommunications.",
"MDG","IT.MLT.MAIN","Until 1999: Telecom Malagasy. Office Malagasy d'Etudes et de Regulation des Télécommunications.",
"MDG","IT.CEL.SETS","Until 1999: Telecom Malagasy. Office Malagasy d'Etudes et de Regulation des Télécommunications.",
"MDG","IT.NET.BBND","Until 1999: Telecom Malagasy. Office Malagasy d'Etudes et de Regulation des Télécommunications.",
"MDG","IT.NET.BBND.P2","Until 1999: Telecom Malagasy. Office Malagasy d'Etudes et de Regulation des Télécommunications.",
"MDG","IT.CEL.SETS.P2","Until 1999: Telecom Malagasy. Office Malagasy d'Etudes et de Regulation des Télécommunications.",
"MDG","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"MDG","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"MDG","ST.INT.DPRT","Includes overnight visitors (tourists) only.",
"MDG","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"MDG","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDG","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDG","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDG","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDG","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDG","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDG","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MDV","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MDV","IT.CEL.SETS.P2","Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).  Communications Authority of Maldives.",
"MDV","IT.NET.USER.ZS","Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).  Communications Authority of Maldives.",
"MDV","IT.MLT.MAIN.P2","Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).  Communications Authority of Maldives.",
"MDV","IT.NET.BBND","Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).  Communications Authority of Maldives.",
"MDV","IT.NET.BBND.P2","Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).  Communications Authority of Maldives.",
"MDV","IT.CEL.SETS","Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).  Communications Authority of Maldives.",
"MDV","IT.MLT.MAIN","Dhivehi Raajjey Ge Gulhun Private Limited (DHIRAAGU).  Communications Authority of Maldives.",
"MDV","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDV","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDV","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDV","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDV","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. As part of the Maldives Monetary Authority efforts to improve the coverage of the balance of payments statistics, the methodology has been revised from 2005.",
"MDV","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MDV","ST.INT.DPRT","Includes overnight visitors (tourists) only.",
"MDV","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. Arrivals by air.",
"MDV","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MDV","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MDV","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"MDV","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MDV","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2022 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2022 are estimates based on Central Bank data. Short-term debt for 2022 are based on data from the BIS. DSSI eligible and participating in 2020 and 2021.",
"MDV","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MDV","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MDV","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MDV","SM.POP.TOTL","Estimates are imputed using model estimates. ",
"MDV","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MEA","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.STA.OWGH.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset.",
"MEA","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"MEA","SH.STA.STNT.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset.",
"MEX","MS.MIL.XPND.GD.ZS","1960-2003 SIPRI estimates.",
"MEX","MS.MIL.XPND.CN","1960-2003 SIPRI estimates.",
"MEX","MS.MIL.XPND.ZS","1960-2003 SIPRI estimates.",
"MEX","MS.MIL.XPND.CD","1960-2003 SIPRI estimates.",
"MEX","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MEX","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MEX","IT.CEL.SETS","Comisión Federal de Telecomunicaciones (CFT).",
"MEX","IT.NET.BBND.P2","Comisión Federal de Telecomunicaciones (CFT).",
"MEX","IT.MLT.MAIN.P2","Comisión Federal de Telecomunicaciones (CFT).",
"MEX","IT.CEL.SETS.P2","Comisión Federal de Telecomunicaciones (CFT).",
"MEX","IT.MLT.MAIN","Comisión Federal de Telecomunicaciones (CFT).",
"MEX","IT.NET.USER.ZS","Comisión Federal de Telecomunicaciones (CFT).",
"MEX","IT.NET.BBND","Comisión Federal de Telecomunicaciones (CFT).",
"MEX","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MEX","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MEX","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MEX","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MEX","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MEX","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MEX","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"MEX","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MEX","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists).",
"MEX","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"MEX","IS.RRS.GOOD.MT.K6","Source: OECD",
"MEX","IS.RRS.PASG.KM","Source: OECD",
"MEX","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MEX","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"MEX","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MEX","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MEX","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MEX","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2022 are based on reports provided by the country. Short-term debt data for 2022 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"MEX","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MHL","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MHL","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"MHL","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"MHL","IT.NET.BBND.P2","National Telecommunications Authority.",
"MHL","IT.MLT.MAIN.P2","National Telecommunications Authority.",
"MHL","IT.MLT.MAIN","National Telecommunications Authority.",
"MHL","IT.CEL.SETS.P2","National Telecommunications Authority.",
"MHL","IT.NET.BBND","National Telecommunications Authority.",
"MHL","IT.CEL.SETS","National Telecommunications Authority.",
"MHL","IT.NET.USER.ZS","National Telecommunications Authority.",
"MHL","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. 1995-2003, 2006-2008, 2010-2018 arrivals by air. 2004, 2005, 2009 air and sea arrivals. 2014-2018 Source: South Pacific Tourism Organisation - Regional Tourism Resource Centre.",
"MHL","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MHL","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MHL","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MHL","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MHL","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MHL","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MHL","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MHL","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MHL","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MHL","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MHL","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2004 country data. Fiscal years (October 1 to September 30).",
"MHL","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2004 country data. Fiscal years (October 1 to September 30).",
"MHL","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MHL","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MIC","SH.STA.OWGH.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset; and computed based on the income groupings for the World Bank fiscal year in which the data was released by the JME.",
"MIC","SH.STA.STNT.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset; and computed based on the income groupings for the World Bank fiscal year in which the data was released by the JME.",
"MKD","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MKD","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MKD","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MKD","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MKD","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MKD","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MKD","SP.POP.GROW","Data source: State Statistical Office, United Nations World Population Prospects",
"MKD","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"MKD","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MKD","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MKD","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists in all types of accommodation establishments.",
"MKD","IT.NET.BBND.P2","Makedonski Telekomunikacii A.D. From 2005: Agency for Electronic Communications (Agencija za elektronski komunikacii).",
"MKD","IT.NET.USER.ZS","Makedonski Telekomunikacii A.D. From 2005: Agency for Electronic Communications (Agencija za elektronski komunikacii).",
"MKD","IT.CEL.SETS","Makedonski Telekomunikacii A.D. From 2005: Agency for Electronic Communications (Agencija za elektronski komunikacii).",
"MKD","IT.MLT.MAIN","Makedonski Telekomunikacii A.D. From 2005: Agency for Electronic Communications (Agencija za elektronski komunikacii).",
"MKD","IT.NET.BBND","Makedonski Telekomunikacii A.D. From 2005: Agency for Electronic Communications (Agencija za elektronski komunikacii).",
"MKD","IT.MLT.MAIN.P2","Makedonski Telekomunikacii A.D. From 2005: Agency for Electronic Communications (Agencija za elektronski komunikacii).",
"MKD","IT.CEL.SETS.P2","Makedonski Telekomunikacii A.D. From 2005: Agency for Electronic Communications (Agencija za elektronski komunikacii).",
"MKD","IS.RRS.PASG.KM","Source: OECD",
"MKD","IS.RRS.GOOD.MT.K6","Source: OECD",
"MKD","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"MKD","SP.DYN.LE00.MA.IN","Data source: Eurostat, State Statistical Office, United Nations World Population Prospects",
"MKD","SP.DYN.LE00.FE.IN","Data source: Eurostat, State Statistical Office, United Nations World Population Prospects",
"MKD","SP.DYN.CBRT.IN","Data source: State Statistical Office, United Nations World Population Prospects",
"MKD","SP.DYN.CDRT.IN","Data source: State Statistical Office, United Nations World Population Prospects",
"MKD","SP.DYN.TFRT.IN","Data source: State Statistical Office, United Nations World Population Prospects",
"MKD","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"MKD","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MKD","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MKD","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MKD","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2022 are based on reports provided by the country. Short-term debt data for 2022 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"MKD","SP.POP.TOTL","Data source: State Statistical Office, United Nations World Population Prospects",
"MLI","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2022 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2022 is based on data from the BIS. Data include the effects of HIPC and MDRI debt relief. DSSI eligible and participating in 2020 and 2021.",
"MLI","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MLI","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MLI","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MLI","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"MLI","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MLI","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"MLI","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"MLI","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. 1995-2007, 2016-2018: Arrivals by air only (Bamako-Sénou airport).",
"MLI","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
